     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
         1,         0,         0,   0.024,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
         1,         0,         0,   0.027,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        16,         0,         0,   0.214,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        16,         0,         0,   0.252,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        17,         0,         0,   0.284,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
         1,         0,         0,   0.038,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
         8,         0,         0,   0.092,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        17,         0,         0,   0.468,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        16,         0,         0,   0.248,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        32,         0,         0,   0.543,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
         1,         0,         0,   0.018,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
         1,         0,         0,   0.021,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        32,         0,         0,   0.591,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        32,         0,         0,   0.510,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
        32,         0,         0,   0.714,bposd,a61e3e43d17e3f5440d23b0ac731e8aa887372e396d426156d384f96acec415e,"{""A"":""'300102'"",""B"":""'031020'"",""b"":""Z"",""code"":""BB"",""l"":12,""m"":6,""nkd"":""[[144_12_12]]"",""noise"":""longchain"",""p"":0.001,""r"":12}",
